d,orphaned,mu,estranged
0.6,0.07096774193548387,0.06,0.0
0.6,0.07096774193548387,0.06,0.45454545454545453
0.6,0.07096774193548387,0.06,0.1
0.6,0.07096774193548387,0.06,0.5
0.6,0.07096774193548387,0.08,0.07142857142857142
0.6,0.07096774193548387,0.08,0.2727272727272727
0.6,0.07096774193548387,0.08,0.06666666666666667
0.6,0.07096774193548387,0.08,0.07142857142857142
0.6,0.07096774193548387,0.08,0.0625
0.6,0.07096774193548387,0.1,0.1428571428571429
0.6,0.07096774193548387,0.1,0.08333333333333333
0.6,0.07096774193548387,0.1,0.15384615384615385
0.6,0.07096774193548387,0.1,0.1875
0.6,0.07096774193548387,0.1,0.2222222222222222
0.6,0.07096774193548387,0.12,0.29411764705882354
0.6,0.07096774193548387,0.12,0.11111111111111112
0.6,0.07096774193548387,0.12,0.4
0.6,0.07096774193548387,0.12,0.17647058823529413
0.6,0.07096774193548387,0.12,0.25
0.6,0.07096774193548387,0.14,0.2222222222222222
0.6,0.07096774193548387,0.14,0.1
0.6,0.07096774193548387,0.14,0.1538461538461538
0.6,0.07096774193548387,0.14,0.16
0.6,0.07096774193548387,0.14,0.19047619047619047
0.6,0.07096774193548387,0.16,0.4285714285714287
0.6,0.07096774193548387,0.16,0.21739130434782608
0.6,0.07096774193548387,0.16,0.14814814814814817
0.6,0.07096774193548387,0.16,0.13043478260869565
0.6,0.07096774193548387,0.16,0.2413793103448276
0.6,0.07096774193548387,0.18,0.4482758620689655
0.6,0.07096774193548387,0.18,0.2222222222222222
0.6,0.07096774193548387,0.18,0.45161290322580644
0.6,0.07096774193548387,0.18,0.5
0.6,0.07096774193548387,0.18,0.36666666666666664
0.6,0.07096774193548387,0.2,0.4375
0.6,0.07096774193548387,0.2,0.4375
0.6,0.07096774193548387,0.2,0.4375
0.6,0.07096774193548387,0.2,0.4375
0.6,0.07096774193548387,0.2,0.4375
0.6,0.08780487804878048,0.02,0.0
0.6,0.08780487804878048,0.02,0.0
0.6,0.08780487804878048,0.02,0.0
0.6,0.08780487804878048,0.02,0.0
0.6,0.08780487804878048,0.04,0.0
0.6,0.08780487804878048,0.04,0.15384615384615385
0.6,0.08780487804878048,0.04,0.25
0.6,0.08780487804878048,0.04,0.0
0.6,0.08780487804878048,0.04,0.0
0.6,0.08780487804878048,0.06,0.3333333333333333
0.6,0.08780487804878048,0.06,0.16666666666666666
0.6,0.08780487804878048,0.06,0.1111111111111111
0.6,0.08780487804878048,0.06,0.0
0.6,0.08780487804878048,0.06,0.0
0.6,0.08780487804878048,0.08,0.1
0.6,0.08780487804878048,0.08,0.1578947368421053
0.6,0.08780487804878048,0.08,0.13333333333333333
0.6,0.08780487804878048,0.08,0.16666666666666666
0.6,0.08780487804878048,0.08,0.13333333333333333
0.6,0.08780487804878048,0.1,0.18181818181818182
0.6,0.08780487804878048,0.1,0.18181818181818182
0.6,0.08780487804878048,0.1,0.2857142857142857
0.6,0.08780487804878048,0.1,0.1111111111111111
0.6,0.08780487804878048,0.1,0.20000000000000004
0.6,0.08780487804878048,0.12,0.24
0.6,0.08780487804878048,0.12,0.34782608695652173
0.6,0.08780487804878048,0.12,0.21052631578947373
0.6,0.08780487804878048,0.12,0.39999999999999997
0.6,0.08780487804878048,0.12,0.30434782608695654
0.6,0.08780487804878048,0.14,0.28
0.6,0.08780487804878048,0.14,0.31249999999999994
0.6,0.08780487804878048,0.14,0.2777777777777778
0.6,0.08780487804878048,0.14,0.375
0.6,0.08780487804878048,0.14,0.28
0.6,0.08780487804878048,0.16,0.32142857142857145
0.6,0.08780487804878048,0.16,0.2857142857142857
0.6,0.08780487804878048,0.16,0.21875
0.6,0.08780487804878048,0.16,0.3333333333333333
0.6,0.08780487804878048,0.16,0.25
0.6,0.08780487804878048,0.18,0.22580645161290322
0.6,0.08780487804878048,0.18,0.3225806451612904
0.6,0.08780487804878048,0.18,0.3103448275862069
0.6,0.08780487804878048,0.18,0.25
0.6,0.08780487804878048,0.18,0.25
0.6,0.08780487804878048,0.2,0.33333333333333337
0.6,0.08780487804878048,0.2,0.33333333333333337
0.6,0.08780487804878048,0.2,0.33333333333333337
0.6,0.08780487804878048,0.2,0.33333333333333337
0.6,0.08780487804878048,0.2,0.33333333333333337
0.6,0.06521739130434782,0.02,0.0
0.6,0.06521739130434782,0.04,0.0
0.6,0.06521739130434782,0.06,0.0
0.6,0.06521739130434782,0.06,0.3333333333333333
0.6,0.06521739130434782,0.06,1.0
0.6,0.06521739130434782,0.06,0.0
0.6,0.06521739130434782,0.06,0.0
0.6,0.06521739130434782,0.08,0.6
0.6,0.06521739130434782,0.08,0.2857142857142857
0.6,0.06521739130434782,0.08,0.09090909090909091
0.6,0.06521739130434782,0.08,0.0
0.6,0.06521739130434782,0.08,0.0
0.6,0.06521739130434782,0.1,0.16666666666666666
0.6,0.06521739130434782,0.1,0.09090909090909091
0.6,0.06521739130434782,0.1,0.0
0.6,0.06521739130434782,0.1,0.125
0.6,0.06521739130434782,0.1,1.0
0.6,0.06521739130434782,0.12,0.14285714285714285
0.6,0.06521739130434782,0.12,0.14285714285714285
0.6,0.06521739130434782,0.12,0.25
0.6,0.06521739130434782,0.12,0.2
0.6,0.06521739130434782,0.12,0.09090909090909091
0.6,0.06521739130434782,0.14,0.2
0.6,0.06521739130434782,0.14,0.14285714285714285
0.6,0.06521739130434782,0.14,0.3333333333333333
0.6,0.06521739130434782,0.14,0.15384615384615385
0.6,0.06521739130434782,0.14,0.16666666666666666
0.6,0.06521739130434782,0.16,0.16666666666666666
0.6,0.06521739130434782,0.16,0.15789473684210525
0.6,0.06521739130434782,0.16,0.2
0.6,0.06521739130434782,0.16,0.3333333333333333
0.6,0.06521739130434782,0.16,0.2
0.6,0.06521739130434782,0.18,0.1875
0.6,0.06521739130434782,0.18,0.15789473684210525
0.6,0.06521739130434782,0.18,0.2777777777777778
0.6,0.06521739130434782,0.18,0.25
0.6,0.06521739130434782,0.18,0.23529411764705882
0.6,0.06521739130434782,0.2,0.23809523809523808
0.6,0.06521739130434782,0.2,0.23809523809523808
0.6,0.06521739130434782,0.2,0.23809523809523808
0.6,0.06521739130434782,0.2,0.23809523809523808
0.6,0.06521739130434782,0.2,0.23809523809523808
0.6,0.011494252873563218,0.04,0.0
0.6,0.011494252873563218,0.04,1.0
0.6,0.011494252873563218,0.06,0.0
0.6,0.011494252873563218,0.06,0.0
0.6,0.011494252873563218,0.06,0.5
0.6,0.011494252873563218,0.06,0.3333333333333333
0.6,0.011494252873563218,0.08,0.0
0.6,0.011494252873563218,0.08,0.0
0.6,0.011494252873563218,0.08,0.07142857142857142
0.6,0.011494252873563218,0.08,0.1
0.6,0.011494252873563218,0.08,0.06666666666666667
0.6,0.011494252873563218,0.1,0.125
0.6,0.011494252873563218,0.1,0.0
0.6,0.011494252873563218,0.1,0.16666666666666666
0.6,0.011494252873563218,0.1,0.16666666666666666
0.6,0.011494252873563218,0.1,0.0
0.6,0.011494252873563218,0.12,0.18181818181818182
0.6,0.011494252873563218,0.12,0.23529411764705882
0.6,0.011494252873563218,0.12,0.21052631578947367
0.6,0.011494252873563218,0.12,0.16666666666666666
0.6,0.011494252873563218,0.12,0.125
0.6,0.011494252873563218,0.14,0.1111111111111111
0.6,0.011494252873563218,0.14,0.05
0.6,0.011494252873563218,0.14,0.13636363636363635
0.6,0.011494252873563218,0.14,0.13043478260869565
0.6,0.011494252873563218,0.14,0.3333333333333333
0.6,0.011494252873563218,0.16,0.04
0.6,0.011494252873563218,0.16,0.19230769230769232
0.6,0.011494252873563218,0.16,0.08333333333333333
0.6,0.011494252873563218,0.16,0.19230769230769232
0.6,0.011494252873563218,0.16,0.2
0.6,0.011494252873563218,0.18,0.24
0.6,0.011494252873563218,0.18,0.10714285714285714
0.6,0.011494252873563218,0.18,0.12
0.6,0.011494252873563218,0.18,0.20689655172413793
0.6,0.011494252873563218,0.18,0.07692307692307693
0.6,0.011494252873563218,0.2,0.2
0.6,0.011494252873563218,0.2,0.2
0.6,0.011494252873563218,0.2,0.2
0.6,0.011494252873563218,0.2,0.2
0.6,0.011494252873563218,0.2,0.2
0.6,0.09009009009009009,0.02,0.0
0.6,0.09009009009009009,0.02,0.25
0.6,0.09009009009009009,0.02,0.5
0.6,0.09009009009009009,0.02,1.0
0.6,0.09009009009009009,0.02,0.0
0.6,0.09009009009009009,0.04,0.0
0.6,0.09009009009009009,0.04,0.20000000000000004
0.6,0.09009009009009009,0.04,0.0
0.6,0.09009009009009009,0.04,0.0
0.6,0.09009009009009009,0.04,0.0
0.6,0.09009009009009009,0.06,0.5
0.6,0.09009009009009009,0.06,0.0625
0.6,0.09009009009009009,0.06,0.1
0.6,0.09009009009009009,0.06,0.6
0.6,0.09009009009009009,0.06,0.3333333333333333
0.6,0.09009009009009009,0.08,0.3
0.6,0.09009009009009009,0.08,0.14285714285714285
0.6,0.09009009009009009,0.08,0.2
0.6,0.09009009009009009,0.08,0.1818181818181818
0.6,0.09009009009009009,0.08,0.16666666666666666
0.6,0.09009009009009009,0.1,0.35294117647058826
0.6,0.09009009009009009,0.1,0.375
0.6,0.09009009009009009,0.1,0.35294117647058826
0.6,0.09009009009009009,0.1,0.2727272727272727
0.6,0.09009009009009009,0.1,0.125
0.6,0.09009009009009009,0.12,0.30434782608695654
0.6,0.09009009009009009,0.12,0.3333333333333333
0.6,0.09009009009009009,0.12,0.3124999999999999
0.6,0.09009009009009009,0.12,0.411764705882353
0.6,0.09009009009009009,0.12,0.2666666666666666
0.6,0.09009009009009009,0.14,0.2258064516129032
0.6,0.09009009009009009,0.14,0.2222222222222222
0.6,0.09009009009009009,0.14,0.21428571428571425
0.6,0.09009009009009009,0.14,0.27586206896551724
0.6,0.09009009009009009,0.14,0.43478260869565233
0.6,0.09009009009009009,0.16,0.4814814814814816
0.6,0.09009009009009009,0.16,0.26666666666666666
0.6,0.09009009009009009,0.16,0.41379310344827597
0.6,0.09009009009009009,0.16,0.37037037037037046
0.6,0.09009009009009009,0.16,0.42307692307692324
0.6,0.09009009009009009,0.18,0.3225806451612904
0.6,0.09009009009009009,0.18,0.4
0.6,0.09009009009009009,0.18,0.3636363636363636
0.6,0.09009009009009009,0.18,0.40625
0.6,0.09009009009009009,0.18,0.3
0.6,0.09009009009009009,0.2,0.3823529411764705
0.6,0.09009009009009009,0.2,0.3823529411764705
0.6,0.09009009009009009,0.2,0.3823529411764705
0.6,0.09009009009009009,0.2,0.3823529411764705
0.6,0.09009009009009009,0.2,0.3823529411764705
0.6,0.0410958904109589,0.02,0.14285714285714285
0.6,0.0410958904109589,0.02,0.0
0.6,0.0410958904109589,0.04,0.0
0.6,0.0410958904109589,0.04,0.0
0.6,0.0410958904109589,0.04,0.0
0.6,0.0410958904109589,0.04,0.14285714285714285
0.6,0.0410958904109589,0.04,0.0
0.6,0.0410958904109589,0.06,1.0
0.6,0.0410958904109589,0.06,0.1
0.6,0.0410958904109589,0.06,0.0
0.6,0.0410958904109589,0.06,0.0
0.6,0.0410958904109589,0.06,0.5
0.6,0.0410958904109589,0.08,0.25
0.6,0.0410958904109589,0.08,0.25
0.6,0.0410958904109589,0.08,0.0
0.6,0.0410958904109589,0.08,0.25
0.6,0.0410958904109589,0.08,0.0
0.6,0.0410958904109589,0.1,0.0
0.6,0.0410958904109589,0.1,0.25
0.6,0.0410958904109589,0.1,0.25
0.6,0.0410958904109589,0.1,0.42857142857142855
0.6,0.0410958904109589,0.1,0.06666666666666667
0.6,0.0410958904109589,0.12,0.05
0.6,0.0410958904109589,0.12,0.14285714285714285
0.6,0.0410958904109589,0.12,0.13333333333333333
0.6,0.0410958904109589,0.12,0.10526315789473684
0.6,0.0410958904109589,0.12,0.08695652173913043
0.6,0.0410958904109589,0.14,0.15
0.6,0.0410958904109589,0.14,0.08
0.6,0.0410958904109589,0.14,0.08333333333333333
0.6,0.0410958904109589,0.14,0.12499999999999999
0.6,0.0410958904109589,0.14,0.09523809523809523
0.6,0.0410958904109589,0.16,0.07407407407407407
0.6,0.0410958904109589,0.16,0.25
0.6,0.0410958904109589,0.16,0.13043478260869565
0.6,0.0410958904109589,0.16,0.13793103448275862
0.6,0.0410958904109589,0.16,0.045454545454545456
0.6,0.0410958904109589,0.18,0.09375
0.6,0.0410958904109589,0.18,0.2631578947368421
0.6,0.0410958904109589,0.18,0.17857142857142858
0.6,0.0410958904109589,0.18,0.13793103448275862
0.6,0.0410958904109589,0.18,0.19999999999999998
0.6,0.0410958904109589,0.2,0.15625
0.6,0.0410958904109589,0.2,0.15625
0.6,0.0410958904109589,0.2,0.15625
0.6,0.0410958904109589,0.2,0.15625
0.6,0.0410958904109589,0.2,0.15625
0.6,0.1,0.02,0.0
0.6,0.1,0.04,0.0
0.6,0.1,0.04,0.0
0.6,0.1,0.04,0.0
0.6,0.1,0.04,0.0
0.6,0.1,0.06,0.3333333333333333
0.6,0.1,0.06,0.5
0.6,0.1,0.06,0.16666666666666666
0.6,0.1,0.06,0.5
0.6,0.1,0.06,0.2
0.6,0.1,0.08,0.3333333333333333
0.6,0.1,0.08,0.09090909090909091
0.6,0.1,0.08,0.1111111111111111
0.6,0.1,0.08,0.3333333333333333
0.6,0.1,0.08,0.0
0.6,0.1,0.1,0.16666666666666666
0.6,0.1,0.1,0.23076923076923078
0.6,0.1,0.1,0.18181818181818182
0.6,0.1,0.1,0.3333333333333333
0.6,0.1,0.1,0.18181818181818182
0.6,0.1,0.12,0.3076923076923077
0.6,0.1,0.12,0.2727272727272727
0.6,0.1,0.12,0.13333333333333333
0.6,0.1,0.12,0.4444444444444444
0.6,0.1,0.12,0.4166666666666667
0.6,0.1,0.14,0.35714285714285715
0.6,0.1,0.14,0.375
0.6,0.1,0.14,0.45454545454545453
0.6,0.1,0.14,0.13333333333333333
0.6,0.1,0.14,0.09523809523809523
0.6,0.1,0.16,0.19047619047619047
0.6,0.1,0.16,0.3333333333333333
0.6,0.1,0.16,0.3
0.6,0.1,0.16,0.3333333333333333
0.6,0.1,0.16,0.26666666666666666
0.6,0.1,0.18,0.2
0.6,0.1,0.18,0.3333333333333333
0.6,0.1,0.18,0.16
0.6,0.1,0.18,0.2608695652173913
0.6,0.1,0.18,0.21739130434782608
0.6,0.1,0.2,0.2692307692307692
0.6,0.1,0.2,0.2692307692307692
0.6,0.1,0.2,0.2692307692307692
0.6,0.1,0.2,0.2692307692307692
0.6,0.1,0.2,0.2692307692307692
0.6,0.054945054945054944,0.02,0.0
0.6,0.054945054945054944,0.02,0.0
0.6,0.054945054945054944,0.04,0.0
0.6,0.054945054945054944,0.04,0.0
0.6,0.054945054945054944,0.04,0.0
0.6,0.054945054945054944,0.04,0.0
0.6,0.054945054945054944,0.04,0.0
0.6,0.054945054945054944,0.06,0.0
0.6,0.054945054945054944,0.06,0.0
0.6,0.054945054945054944,0.06,0.2
0.6,0.054945054945054944,0.06,0.0
0.6,0.054945054945054944,0.06,0.0
0.6,0.054945054945054944,0.08,0.1875
0.6,0.054945054945054944,0.08,0.125
0.6,0.054945054945054944,0.08,0.125
0.6,0.054945054945054944,0.08,0.0
0.6,0.054945054945054944,0.08,0.125
0.6,0.054945054945054944,0.1,0.23529411764705882
0.6,0.054945054945054944,0.1,0.08333333333333333
0.6,0.054945054945054944,0.1,0.16666666666666666
0.6,0.054945054945054944,0.1,0.1111111111111111
0.6,0.054945054945054944,0.1,0.1111111111111111
0.6,0.054945054945054944,0.12,0.2
0.6,0.054945054945054944,0.12,0.1111111111111111
0.6,0.054945054945054944,0.12,0.058823529411764705
0.6,0.054945054945054944,0.12,0.2777777777777778
0.6,0.054945054945054944,0.12,0.0625
0.6,0.054945054945054944,0.14,0.18181818181818182
0.6,0.054945054945054944,0.14,0.18181818181818182
0.6,0.054945054945054944,0.14,0.2
0.6,0.054945054945054944,0.14,0.0
0.6,0.054945054945054944,0.14,0.15
0.6,0.054945054945054944,0.16,0.2222222222222222
0.6,0.054945054945054944,0.16,0.19230769230769232
0.6,0.054945054945054944,0.16,0.16666666666666666
0.6,0.054945054945054944,0.16,0.125
0.6,0.054945054945054944,0.16,0.20833333333333334
0.6,0.054945054945054944,0.18,0.24
0.6,0.054945054945054944,0.18,0.25
0.6,0.054945054945054944,0.18,0.2222222222222222
0.6,0.054945054945054944,0.18,0.17857142857142858
0.6,0.054945054945054944,0.18,0.2692307692307692
0.6,0.054945054945054944,0.2,0.2413793103448276
0.6,0.054945054945054944,0.2,0.2413793103448276
0.6,0.054945054945054944,0.2,0.2413793103448276
0.6,0.054945054945054944,0.2,0.2413793103448276
0.6,0.054945054945054944,0.2,0.2413793103448276
0.6,0.034482758620689655,0.02,1.0
0.6,0.034482758620689655,0.02,0.0
0.6,0.034482758620689655,0.04,0.0
0.6,0.034482758620689655,0.04,0.0
0.6,0.034482758620689655,0.04,0.0
0.6,0.034482758620689655,0.04,0.0
0.6,0.034482758620689655,0.04,0.5
0.6,0.034482758620689655,0.06,0.0
0.6,0.034482758620689655,0.06,0.0
0.6,0.034482758620689655,0.06,0.0
0.6,0.034482758620689655,0.06,0.0
0.6,0.034482758620689655,0.06,0.0
0.6,0.034482758620689655,0.08,0.1111111111111111
0.6,0.034482758620689655,0.08,0.0
0.6,0.034482758620689655,0.08,0.0
0.6,0.034482758620689655,0.08,1.0
0.6,0.034482758620689655,0.08,0.0
0.6,0.034482758620689655,0.1,0.0
0.6,0.034482758620689655,0.1,0.06666666666666667
0.6,0.034482758620689655,0.1,0.0
0.6,0.034482758620689655,0.1,0.1111111111111111
0.6,0.034482758620689655,0.1,0.0
0.6,0.034482758620689655,0.12,0.16666666666666666
0.6,0.034482758620689655,0.12,0.2
0.6,0.034482758620689655,0.12,0.0
0.6,0.034482758620689655,0.12,0.0
0.6,0.034482758620689655,0.12,0.08333333333333333
0.6,0.034482758620689655,0.14,0.0
0.6,0.034482758620689655,0.14,0.0
0.6,0.034482758620689655,0.14,0.05
0.6,0.034482758620689655,0.14,0.0
0.6,0.034482758620689655,0.14,0.11764705882352941
0.6,0.034482758620689655,0.16,0.05
0.6,0.034482758620689655,0.16,0.17647058823529413
0.6,0.034482758620689655,0.16,0.2
0.6,0.034482758620689655,0.16,0.13333333333333333
0.6,0.034482758620689655,0.16,0.10526315789473684
0.6,0.034482758620689655,0.18,0.10526315789473684
0.6,0.034482758620689655,0.18,0.045454545454545456
0.6,0.034482758620689655,0.18,0.15789473684210525
0.6,0.034482758620689655,0.18,0.18181818181818182
0.6,0.034482758620689655,0.18,0.16666666666666666
0.6,0.034482758620689655,0.2,0.16
0.6,0.034482758620689655,0.2,0.16
0.6,0.034482758620689655,0.2,0.16
0.6,0.034482758620689655,0.2,0.16
0.6,0.034482758620689655,0.2,0.16
0.6,0.09090909090909091,0.02,0.0
0.6,0.09090909090909091,0.04,0.0
0.6,0.09090909090909091,0.04,0.0
0.6,0.09090909090909091,0.04,0.0
0.6,0.09090909090909091,0.04,1.0
0.6,0.09090909090909091,0.06,0.0
0.6,0.09090909090909091,0.06,0.0
0.6,0.09090909090909091,0.06,0.0
0.6,0.09090909090909091,0.06,0.5
0.6,0.09090909090909091,0.06,0.2
0.6,0.09090909090909091,0.08,0.3333333333333333
0.6,0.09090909090909091,0.08,0.0
0.6,0.09090909090909091,0.08,1.0
0.6,0.09090909090909091,0.08,0.5
0.6,0.09090909090909091,0.08,0.3333333333333333
0.6,0.09090909090909091,0.1,0.0
0.6,0.09090909090909091,0.1,0.0
0.6,0.09090909090909091,0.1,0.25
0.6,0.09090909090909091,0.1,0.3333333333333333
0.6,0.09090909090909091,0.1,0.5
0.6,0.09090909090909091,0.12,0.3333333333333333
0.6,0.09090909090909091,0.12,0.0
0.6,0.09090909090909091,0.12,0.0
0.6,0.09090909090909091,0.12,0.3333333333333333
0.6,0.09090909090909091,0.12,0.0
0.6,0.09090909090909091,0.14,0.1875
0.6,0.09090909090909091,0.14,0.1818181818181818
0.6,0.09090909090909091,0.14,0.1818181818181818
0.6,0.09090909090909091,0.14,0.25
0.6,0.09090909090909091,0.14,0.0
0.6,0.09090909090909091,0.16,0.24999999999999997
0.6,0.09090909090909091,0.16,0.16666666666666666
0.6,0.09090909090909091,0.16,0.17647058823529413
0.6,0.09090909090909091,0.16,0.25
0.6,0.09090909090909091,0.16,0.15384615384615385
0.6,0.09090909090909091,0.18,0.19999999999999998
0.6,0.09090909090909091,0.18,0.17647058823529413
0.6,0.09090909090909091,0.18,0.15384615384615385
0.6,0.09090909090909091,0.18,0.2
0.6,0.09090909090909091,0.18,0.13333333333333333
0.6,0.09090909090909091,0.2,0.15789473684210525
0.6,0.09090909090909091,0.2,0.15789473684210525
0.6,0.09090909090909091,0.2,0.15789473684210525
0.6,0.09090909090909091,0.2,0.15789473684210525
0.6,0.09090909090909091,0.2,0.15789473684210525
0.6,0.14285714285714285,0.04,0.0
0.6,0.14285714285714285,0.06,0.0
0.6,0.14285714285714285,0.06,0.0
0.6,0.14285714285714285,0.06,0.0
0.6,0.14285714285714285,0.06,0.5
0.6,0.14285714285714285,0.08,0.0
0.6,0.14285714285714285,0.08,0.0
0.6,0.14285714285714285,0.08,0.5
0.6,0.14285714285714285,0.08,0.0
0.6,0.14285714285714285,0.1,0.5
0.6,0.14285714285714285,0.1,0.16666666666666666
0.6,0.14285714285714285,0.1,0.0
0.6,0.14285714285714285,0.1,0.2857142857142857
0.6,0.14285714285714285,0.12,0.25
0.6,0.14285714285714285,0.12,0.0
0.6,0.14285714285714285,0.12,0.0
0.6,0.14285714285714285,0.12,0.16666666666666666
0.6,0.14285714285714285,0.12,0.25
0.6,0.14285714285714285,0.14,0.0
0.6,0.14285714285714285,0.14,0.2857142857142857
0.6,0.14285714285714285,0.14,0.25
0.6,0.14285714285714285,0.14,0.25
0.6,0.14285714285714285,0.14,0.16666666666666666
0.6,0.14285714285714285,0.16,0.2857142857142857
0.6,0.14285714285714285,0.16,0.16666666666666666
0.6,0.14285714285714285,0.16,0.0
0.6,0.14285714285714285,0.16,0.0
0.6,0.14285714285714285,0.16,0.2222222222222222
0.6,0.14285714285714285,0.18,0.0
0.6,0.14285714285714285,0.18,0.2
0.6,0.14285714285714285,0.18,0.1111111111111111
0.6,0.14285714285714285,0.18,0.2222222222222222
0.6,0.14285714285714285,0.18,0.25
0.6,0.14285714285714285,0.2,0.2
0.6,0.14285714285714285,0.2,0.2
0.6,0.14285714285714285,0.2,0.2
0.6,0.14285714285714285,0.2,0.2
0.6,0.14285714285714285,0.2,0.2
0.6,0.10204081632653061,0.02,0.0
0.6,0.10204081632653061,0.02,1.0
0.6,0.10204081632653061,0.04,0.0
0.6,0.10204081632653061,0.04,0.0
0.6,0.10204081632653061,0.06,1.0
0.6,0.10204081632653061,0.06,0.0
0.6,0.10204081632653061,0.06,1.0
0.6,0.10204081632653061,0.06,0.25
0.6,0.10204081632653061,0.06,0.0
0.6,0.10204081632653061,0.08,0.3333333333333333
0.6,0.10204081632653061,0.08,1.0
0.6,0.10204081632653061,0.08,0.6666666666666666
0.6,0.10204081632653061,0.08,0.0
0.6,0.10204081632653061,0.08,0.16666666666666666
0.6,0.10204081632653061,0.1,0.25
0.6,0.10204081632653061,0.1,0.23076923076923078
0.6,0.10204081632653061,0.1,0.36363636363636365
0.6,0.10204081632653061,0.1,0.2
0.6,0.10204081632653061,0.1,0.42857142857142855
0.6,0.10204081632653061,0.12,0.0
0.6,0.10204081632653061,0.12,0.25
0.6,0.10204081632653061,0.12,0.25
0.6,0.10204081632653061,0.12,0.42857142857142855
0.6,0.10204081632653061,0.12,0.1111111111111111
0.6,0.10204081632653061,0.14,0.21428571428571427
0.6,0.10204081632653061,0.14,0.3
0.6,0.10204081632653061,0.14,0.2857142857142857
0.6,0.10204081632653061,0.14,0.23529411764705882
0.6,0.10204081632653061,0.14,0.06666666666666667
0.6,0.10204081632653061,0.16,0.2
0.6,0.10204081632653061,0.16,0.2631578947368421
0.6,0.10204081632653061,0.16,0.26666666666666666
0.6,0.10204081632653061,0.16,0.2777777777777778
0.6,0.10204081632653061,0.16,0.13333333333333333
0.6,0.10204081632653061,0.18,0.2777777777777778
0.6,0.10204081632653061,0.18,0.3125
0.6,0.10204081632653061,0.18,0.17647058823529413
0.6,0.10204081632653061,0.18,0.2631578947368421
0.6,0.10204081632653061,0.18,0.23529411764705882
0.6,0.10204081632653061,0.2,0.25000000000000006
0.6,0.10204081632653061,0.2,0.25000000000000006
0.6,0.10204081632653061,0.2,0.25000000000000006
0.6,0.10204081632653061,0.2,0.25000000000000006
0.6,0.10204081632653061,0.2,0.25000000000000006
0.6,0.10256410256410256,0.02,1.0
0.6,0.10256410256410256,0.04,0.0
0.6,0.10256410256410256,0.04,0.0
0.6,0.10256410256410256,0.04,0.0
0.6,0.10256410256410256,0.04,0.0
0.6,0.10256410256410256,0.04,0.0
0.6,0.10256410256410256,0.06,0.25
0.6,0.10256410256410256,0.06,0.0
0.6,0.10256410256410256,0.06,0.16666666666666666
0.6,0.10256410256410256,0.06,0.16666666666666666
0.6,0.10256410256410256,0.06,0.14285714285714285
0.6,0.10256410256410256,0.08,0.08333333333333333
0.6,0.10256410256410256,0.08,0.0
0.6,0.10256410256410256,0.08,0.14285714285714285
0.6,0.10256410256410256,0.08,0.4
0.6,0.10256410256410256,0.08,0.1
0.6,0.10256410256410256,0.1,0.125
0.6,0.10256410256410256,0.1,0.3
0.6,0.10256410256410256,0.1,0.23076923076923078
0.6,0.10256410256410256,0.1,0.1875
0.6,0.10256410256410256,0.1,0.14285714285714285
0.6,0.10256410256410256,0.12,0.1875
0.6,0.10256410256410256,0.12,0.16666666666666666
0.6,0.10256410256410256,0.12,0.3125
0.6,0.10256410256410256,0.12,0.25
0.6,0.10256410256410256,0.12,0.07142857142857142
0.6,0.10256410256410256,0.14,0.2222222222222222
0.6,0.10256410256410256,0.14,0.30434782608695654
0.6,0.10256410256410256,0.14,0.3125
0.6,0.10256410256410256,0.14,0.1875
0.6,0.10256410256410256,0.14,0.2916666666666667
0.6,0.10256410256410256,0.16,0.125
0.6,0.10256410256410256,0.16,0.25925925925925924
0.6,0.10256410256410256,0.16,0.3636363636363636
0.6,0.10256410256410256,0.16,0.36
0.6,0.10256410256410256,0.16,0.24
0.6,0.10256410256410256,0.18,0.23333333333333334
0.6,0.10256410256410256,0.18,0.36
0.6,0.10256410256410256,0.18,0.28
0.6,0.10256410256410256,0.18,0.31999999999999995
0.6,0.10256410256410256,0.18,0.3
0.6,0.10256410256410256,0.2,0.2903225806451613
0.6,0.10256410256410256,0.2,0.2903225806451613
0.6,0.10256410256410256,0.2,0.2903225806451613
0.6,0.10256410256410256,0.2,0.2903225806451613
0.6,0.10256410256410256,0.2,0.2903225806451613
0.6,0.0875,0.02,0.0
0.6,0.0875,0.02,0.0
0.6,0.0875,0.02,0.0
0.6,0.0875,0.04,0.0
0.6,0.0875,0.04,0.5
0.6,0.0875,0.04,0.4
0.6,0.0875,0.04,0.25
0.6,0.0875,0.06,0.33333333333333326
0.6,0.0875,0.06,0.0
0.6,0.0875,0.06,0.0
0.6,0.0875,0.06,0.2
0.6,0.0875,0.06,0.0
0.6,0.0875,0.08,0.09090909090909091
0.6,0.0875,0.08,0.8
0.6,0.0875,0.08,0.25
0.6,0.0875,0.08,0.26666666666666666
0.6,0.0875,0.08,0.0
0.6,0.0875,0.1,0.0
0.6,0.0875,0.1,0.125
0.6,0.0875,0.1,0.4666666666666667
0.6,0.0875,0.1,0.18181818181818182
0.6,0.0875,0.1,0.5
0.6,0.0875,0.12,0.1111111111111111
0.6,0.0875,0.12,0.25
0.6,0.0875,0.12,0.23076923076923078
0.6,0.0875,0.12,0.4
0.6,0.0875,0.12,0.13333333333333333
0.6,0.0875,0.14,0.3333333333333333
0.6,0.0875,0.14,0.26666666666666666
0.6,0.0875,0.14,0.25
